<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	07:30:00	6665.62	6669.43	6657.02	6659.76	4174	0	29
2025.10.13	08:00:00	6659.82	6660.95	6648.07	6648.19	4999	0	29
2025.10.13	08:30:00	6648.40	6653.44	6644.51	6651.94	2945	0	29
2025.10.13	09:00:00	6651.88	6653.19	6646.76	6648.21	2647	0	29
2025.10.13	09:30:00	6648.13	6648.95	6644.26	6645.01	2342	0	29
2025.10.13	10:00:00	6645.16	6648.45	6640.24	6646.69	2666	0	29
2025.10.13	10:30:00	6646.38	6650.69	6638.76	6644.53	2550	0	29
2025.10.13	11:00:00	6644.66	6649.49	6616.50	6627.85	12438	0	29
2025.10.13	11:30:00	6627.75	6636.65	6620.53	6630.70	6320	0	29
2025.10.13	12:00:00	6630.63	6635.97	6623.27	6631.71	5996	0	29
2025.10.13	12:30:00	6631.65	6639.78	6630.36	6632.36	3630	0	29
2025.10.13	13:00:00	6632.17	6643.97	6631.34	6632.75	10391	0	29
2025.10.13	13:30:00	6632.93	6657.47	6624.81	6656.32	40964	0	21
2025.10.13	14:00:00	6656.09	6659.70	6628.19	6635.80	25726	0	21
2025.10.13	14:30:00	6635.86	6651.99	6626.57	6629.33	23056	0	21
2025.10.13	15:00:00	6629.48	6655.97	6624.80	6654.83	13270	0	21
2025.10.13	15:30:00	6654.97	6659.49	6649.83	6657.19	7101	0	21
2025.10.13	16:00:00	6657.44	6667.93	6654.04	6662.56	8891	0	21
2025.10.13	16:30:00	6662.72	6671.70	6657.94	6670.30	5824	0	21
2025.10.13	17:00:00	6670.46	6674.20	6656.80	6659.08	5162	0	21
2025.10.13	17:30:00	6659.22	6660.95	6651.05	6660.23	4858	0	21
2025.10.13	18:00:00	6660.08	6668.22	6659.29	6667.06	3198	0	21
2025.10.13	18:30:00	6667.23	6670.71	6645.82	6648.48	4412	0	21
2025.10.13	19:00:00	6648.31	6661.20	6644.32	6655.73	4777	0	21
2025.10.13	19:30:00	6655.56	6663.69	6654.05	6657.32	5079	0	21
2025.10.13	20:00:00	6657.45	6658.70	6653.22	6654.37	1042	0	27
2025.10.13	20:30:00	6654.23	6654.39	6651.47	6652.87	292	0	34
2025.10.13	22:00:00	6653.98	6659.70	6653.22	6653.22	746	0	50
2025.10.13	22:30:00	6653.54	6659.20	6653.47	6659.17	684	0	50
2025.10.13	23:00:00	6659.20	6659.38	6653.49	6656.50	899	0	50
2025.10.13	23:30:00	6656.47	6656.66	6651.52	6654.70	867	0	50
2025.10.14	00:00:00	6654.70	6672.95	6652.99	6672.70	2506	0	50
2025.10.14	00:30:00	6672.82	6681.94	6669.99	6673.99	2474	0	50
2025.10.14	01:00:00	6674.16	6674.16	6665.24	6671.66	2805	0	50
2025.10.14	01:30:00	6671.49	6675.41	6669.70	6673.99	1377	0	50
2025.10.14	02:00:00	6673.76	6676.20	6669.70	6669.70	1205	0	50
2025.10.14	02:30:00	6669.89	6670.66	6663.73	6664.52	1278	0	50
2025.10.14	03:00:00	6664.45	6665.36	6654.70	6658.20	1919	0	50
2025.10.14	03:30:00	6658.35	6659.41	6655.00	6656.66	1539	0	50
2025.10.14	04:00:00	6656.70	6657.94	6628.74	6630.99	6029	0	50
2025.10.14	04:30:00	6630.95	6637.02	6624.29	6636.48	4150	0	50
2025.10.14	05:00:00	6636.32	6637.23	6631.26	6631.52	3106	0	50
2025.10.14	05:30:00	6631.68	6632.66	6601.59	6614.76	6814	0	50
2025.10.14	06:00:00	6614.93	6622.68	6610.29	6615.77	4384	0	50
2025.10.14	06:30:00	6615.93	6619.43	6605.77	6609.68	4095	0	50
2025.10.14	07:00:00	6609.52	6615.91	6595.02	6612.24	6128	0	29
2025.10.14	07:30:00	6612.41	6614.90	6587.51	6600.16	8796	0	33
2025.10.14	08:00:00	6599.99	6606.15	6590.24	6605.75	5702	0	33
2025.10.14	08:30:00	6605.91	6612.41	6599.00	6611.51	2906	0	33
2025.10.14	09:00:00	6611.66	6616.16	6605.99	6607.00	2173	0	29
2025.10.14	09:30:00	6606.77	6609.41	6598.02	6599.23	2032	0	33
2025.10.14	10:00:00	6598.80	6600.17	6587.00	6587.00	3172	0	33
2025.10.14	10:30:00	6586.77	6587.90	6569.75	6581.90	6669	0	29
2025.10.14	11:00:00	6581.95	6601.38	6580.01	6596.03	6901	0	29
2025.10.14	11:30:00	6596.08	6606.20	6594.26	6603.33	5296	0	29
2025.10.14	12:00:00	6603.19	6603.79	6592.90	6601.10	5408	0	29
2025.10.14	12:30:00	6600.95	6601.48	6580.07	6595.08	6701	0	29
2025.10.14	13:00:00	6594.85	6602.95	6592.33	6597.95	5384	0	29
2025.10.14	13:30:00	6597.86	6600.53	6557.62	6594.79	52915	0	21
2025.10.14	14:00:00	6594.73	6626.02	6591.40	6624.87	23899	0	21
2025.10.14	14:30:00	6624.74	6630.28	6617.35	6624.37	13800	0	21
2025.10.14	15:00:00	6624.52	6638.28	6622.10	6624.08	11807	0	21
2025.10.14	15:30:00	6624.31	6658.28	6623.91	6651.53	17967	0	21
2025.10.14	16:00:00	6651.74	6667.52	6641.85	6664.10	13018	0	21
2025.10.14	16:30:00	6664.27	6684.28	6663.35	6671.76	8300	0	21
2025.10.14	17:00:00	6671.60	6684.02	6664.36	6681.62	7286	0	21
2025.10.14	17:30:00	6681.77	6686.53	6672.15	6679.62	6077	0	21
2025.10.14	18:00:00	6679.77	6681.99	6674.10	6679.12	5114	0	21
2025.10.14	18:30:00	6679.28	6681.52	6672.58	6677.15	4441	0	21
2025.10.14	19:00:00	6677.28	6681.77	6674.39	6675.79	3375	0	21
2025.10.14	19:30:00	6675.63	6676.00	6630.14	6650.35	38173	0	21
2025.10.14	20:00:00	6650.12	6657.70	6636.54	6641.04	5278	0	24
2025.10.14	20:30:00	6640.81	6650.41	6640.52	6648.68	1064	0	34
2025.10.14	22:00:00	6649.28	6661.96	6648.96	6653.87	2123	0	50
2025.10.14	22:30:00	6653.97	6655.51	6650.93	6655.26	896	0	50
2025.10.14	23:00:00	6655.09	6663.72	6653.30	6657.80	1160	0	50
2025.10.14	23:30:00	6657.80	6659.97	6653.63	6653.72	1234	0	50
2025.10.15	00:00:00	6653.60	6656.22	6648.05	6653.80	2887	0	50
2025.10.15	00:30:00	6653.95	6660.26	6650.80	6659.88	1763	0	50
2025.10.15	01:00:00	6659.82	6662.98	6651.88	6661.09	1828	0	50
2025.10.15	01:30:00	6661.06	6662.00	6657.80	6659.01	1196	0	50
2025.10.15	02:00:00	6658.85	6670.31	6658.80	6668.23	1229	0	50
2025.10.15	02:30:00	6668.15	6669.06	6660.40	6661.87	1181	0	50
2025.10.15	03:00:00	6661.67	6665.35	6656.76	6665.35	1122	0	50
2025.10.15	03:30:00	6665.41	6665.84	6659.10	6661.83	1280	0	50
2025.10.15	04:00:00	6661.85	6668.82	6660.88	6667.50	876	0	50
2025.10.15	04:30:00	6667.39	6670.78	6667.10	6670.06	696	0	50
2025.10.15	05:00:00	6673.62	6679.93	6672.63	6676.30	2419	0	50
2025.10.15	05:30:00	6676.46	6676.88	6672.10	6674.36	1130	0	50
2025.10.15	06:00:00	6674.45	6676.50	6671.05	6675.80	1824	0	50
2025.10.15	06:30:00	6675.64	6679.67	6674.04	6679.21	1315	0	50
2025.10.15	07:00:00	6679.12	6684.18	6676.26	6676.68	3297	0	29
2025.10.15	07:30:00	6676.53	6680.45	6673.51	6679.28	2155	0	29
2025.10.15	08:00:00	6679.08	6685.66	6678.66	6682.91	2844	0	29
2025.10.15	08:30:00	6682.85	6683.94	6678.54	6681.77	2003	0	29
2025.10.15	09:00:00	6681.90	6695.45	6681.04	6686.55	2859	0	29
2025.10.15	09:30:00	6686.32	6693.64	6685.59	6692.69	1966	0	29
2025.10.15	10:00:00	6692.63	6693.20	6688.29	6690.93	1290	0	29
2025.10.15	10:30:00	6691.14	6695.45	6688.05	6693.05	1296	0	29
2025.10.15	11:00:00	6692.80	6694.70	6689.51	6691.42	2056	0	29
2025.10.15	11:30:00	6691.28	6694.92	6688.76	6693.67	1942	0	29
2025.10.15	12:00:00	6693.63	6705.18	6692.52	6699.11	2550	0	29
2025.10.15	12:30:00	6699.01	6703.92	6696.00	6702.93	3109	0	29
2025.10.15	13:00:00	6703.16	6703.20	6695.26	6696.27	2705	0	29
2025.10.15	13:30:00	6696.46	6714.01	6688.56	6711.21	25948	0	21
2025.10.15	14:00:00	6711.44	6731.22	6711.31	6724.55	10654	0	21
2025.10.15	14:30:00	6724.71	6727.46	6714.57	6718.58	8067	0	21
2025.10.15	15:00:00	6718.63	6719.99	6704.56	6705.23	8856	0	21
2025.10.15	15:30:00	6705.06	6706.49	6666.54	6679.74	18815	0	21
2025.10.15	16:00:00	6679.58	6691.94	6676.32	6683.31	14376	0	21
2025.10.15	16:30:00	6683.46	6684.99	6666.60	6668.24	10755	0	21
2025.10.15	17:00:00	6668.09	6668.49	6615.93	6635.49	33390	0	21
2025.10.15	17:30:00	6635.69	6672.45	6633.55	6670.32	16741	0	21
2025.10.15	18:00:00	6670.37	6676.23	6661.81	6670.48	11741	0	21
2025.10.15	18:30:00	6670.71	6685.94	6669.31	6684.83	5349	0	21
2025.10.15	19:00:00	6684.69	6685.72	6673.55	6681.23	5838	0	21
2025.10.15	19:30:00	6681.45	6682.22	6660.30	6680.04	9826	0	21
2025.10.15	20:00:00	6679.83	6688.96	6676.21	6677.75	3067	0	24
2025.10.15	20:30:00	6677.62	6680.34	6673.73	6677.78	926	0	34
2025.10.15	22:00:00	6680.21	6691.37	6679.53	6686.97	1595	0	50
2025.10.15	22:30:00	6686.75	6688.45	6680.45	6687.45	939	0	50
2025.10.15	23:00:00	6687.28	6687.41	6677.25	6678.46	1107	0	50
2025.10.15	23:30:00	6678.45	6681.37	6675.45	6679.75	1492	0	50
2025.10.16	00:00:00	6679.52	6681.70	6673.45	6675.45	2064	0	50
2025.10.16	00:30:00	6675.28	6676.43	6667.71	6675.03	2600	0	50
2025.10.16	01:00:00	6674.98	6680.87	6673.49	6678.49	1900	0	50
2025.10.16	01:30:00	6678.27	6680.90	6675.27	6678.20	1257	0	50
2025.10.16	02:00:00	6678.20	6680.68	6673.50	6673.95	1000	0	50
2025.10.16	02:30:00	6673.82	6679.70	6670.74	6678.49	1423	0	50
2025.10.16	03:00:00	6678.45	6680.69	6673.24	6675.90	968	0	50
2025.10.16	03:30:00	6676.13	6676.70	6673.21	6674.70	798	0	50
2025.10.16	04:00:00	6674.70	6678.93	6673.70	6677.15	559	0	50
2025.10.16	04:30:00	6677.02	6679.63	6674.27	6677.49	752	0	50
2025.10.16	05:00:00	6677.65	6679.70	6675.70	6678.74	791	0	50
2025.10.16	05:30:00	6678.85	6684.66	6676.77	6680.96	2033	0	50
2025.10.16	06:00:00	6680.95	6689.40	6680.95	6689.21	1925	0	50
2025.10.16	06:30:00	6689.04	6695.15	6688.74	6694.36	1153	0	50
2025.10.16	07:00:00	6694.29	6697.66	6687.98	6688.73	3802	0	29
2025.10.16	07:30:00	6688.78	6700.87	6683.21	6697.20	5544	0	29
2025.10.16	08:00:00	6696.99	6701.65	6692.15	6692.37	3752	0	29
2025.10.16	08:30:00	6692.51	6696.61	6691.46	6694.38	1916	0	29
2025.10.16	09:00:00	6694.33	6699.08	6693.48	6698.63	1542	0	29
2025.10.16	09:30:00	6698.48	6701.84	6692.96	6701.33	1945	0	29
2025.10.16	10:00:00	6701.40	6707.15	6700.78	6706.71	1598	0	29
2025.10.16	10:30:00	6706.87	6708.39	6702.71	6703.95	1367	0	29
2025.10.16	11:00:00	6703.85	6710.40	6703.00	6709.65	1514	0	29
2025.10.16	11:30:00	6709.58	6709.65	6703.73	6704.97	1032	0	29
2025.10.16	12:00:00	6704.83	6707.12	6696.92	6700.17	2481	0	29
2025.10.16	12:30:00	6700.27	6710.79	6697.90	6706.33	3543	0	29
2025.10.16	13:00:00	6706.40	6708.14	6695.71	6695.96	3283	0	29
2025.10.16	13:30:00	6696.16	6708.88	6688.75	6693.94	27686	0	21
2025.10.16	14:00:00	6694.04	6703.43	6681.77	6696.92	23936	0	21
2025.10.16	14:30:00	6697.15	6714.94	6695.29	6698.43	15887	0	21
2025.10.16	15:00:00	6698.65	6708.05	6682.00	6685.67	15077	0	21
2025.10.16	15:30:00	6685.61	6695.17	6666.78	6672.76	25546	0	21
2025.10.16	16:00:00	6672.63	6678.92	6650.05	6651.91	26028	0	21
2025.10.16	16:30:00	6652.04	6662.18	6620.00	6660.76	49492	0	21
2025.10.16	17:00:00	6660.91	6669.92	6640.27	6662.17	41558	0	21
2025.10.16	17:30:00	6662.02	6666.91	6638.35	6645.35	21343	0	21
2025.10.16	18:00:00	6645.15	6646.53	6600.86	6610.17	29757	0	21
2025.10.16	18:30:00	6610.30	6633.38	6596.97	6631.46	30624	0	21
2025.10.16	19:00:00	6631.61	6635.87	6606.45	6615.71	23093	0	21
2025.10.16	19:30:00	6615.77	6639.11	6607.93	6633.57	20808	0	21
2025.10.16	20:00:00	6633.43	6638.34	6615.93	6621.09	4373	0	27
2025.10.16	20:30:00	6621.05	6628.10	6617.93	6624.33	1596	0	34
2025.10.16	22:00:00	6623.56	6634.85	6621.19	6626.15	2853	0	50
2025.10.16	22:30:00	6626.15	6628.15	6610.15	6610.36	1921	0	50
2025.10.16	23:00:00	6610.39	6617.14	6607.48	6608.36	3373	0	50
2025.10.16	23:30:00	6608.72	6617.14	6607.54	6616.89	2751	0	50
2025.10.17	00:00:00	6616.72	6623.61	6613.94	6616.61	3474	0	50
2025.10.17	00:30:00	6616.45	6620.15	6614.70	6617.22	1991	0	50
2025.10.17	01:00:00	6616.97	6628.39	6616.97	6624.40	2223	0	50
2025.10.17	01:30:00	6624.40	6625.40	6608.19	6613.90	2784	0	50
2025.10.17	02:00:00	6614.01	6616.09	6608.45	6611.15	2982	0	50
2025.10.17	02:30:00	6611.15	6616.10	6610.95	6613.69	1304	0	50
2025.10.17	03:00:00	6613.66	6615.10	6610.16	6613.89	1259	0	50
2025.10.17	03:30:00	6614.08	6615.86	6601.72	6607.47	2126	0	50
2025.10.17	04:00:00	6607.63	6609.36	6603.22	6604.63	1208	0	50
2025.10.17	04:30:00	6604.47	6606.63	6600.99	6602.38	1387	0	50
2025.10.17	05:00:00	6602.61	6603.14	6590.91	6596.14	2521	0	50
2025.10.17	05:30:00	6596.33	6597.12	6584.44	6593.85	2605	0	50
2025.10.17	06:00:00	6594.09	6599.79	6586.68	6588.70	3424	0	50
2025.10.17	06:30:00	6588.86	6591.13	6574.69	6577.09	5589	0	50
2025.10.17	07:00:00	6576.98	6579.06	6543.16	6551.91	17737	0	29
2025.10.17	07:30:00	6551.70	6559.03	6537.17	6550.10	14908	0	29
2025.10.17	08:00:00	6550.30	6554.03	6537.17	6552.10	13923	0	29
2025.10.17	08:30:00	6552.04	6563.57	6549.03	6556.77	7867	0	29
2025.10.17	09:00:00	6556.67	6573.85	6555.31	6568.60	5355	0	29
2025.10.17	09:30:00	6568.53	6573.80	6556.90	6557.71	6094	0	29
2025.10.17	10:00:00	6557.83	6570.31	6556.85	6558.31	7485	0	29
2025.10.17	10:30:00	6558.44	6581.51	6558.44	6581.32	9731	0	29
2025.10.17	11:00:00	6581.43	6621.56	6578.41	6612.20	21168	0	29
2025.10.17	11:30:00	6612.14	6618.59	6603.64	6618.48	8921	0	29
2025.10.17	12:00:00	6618.59	6637.35	6614.15	6631.28	11692	0	29
2025.10.17	12:30:00	6631.33	6637.75	6622.91	6624.18	9331	0	29
2025.10.17	13:00:00	6623.80	6632.80	6618.91	6620.59	11119	0	29
2025.10.17	13:30:00	6620.52	6650.07	6607.45	6631.81	62041	0	21
2025.10.17	14:00:00	6631.67	6662.48	6621.45	6648.10	40750	0	21
2025.10.17	14:30:00	6648.26	6649.29	6618.35	6621.21	37836	0	21
2025.10.17	15:00:00	6621.27	6642.37	6610.49	6619.48	31515	0	21
2025.10.17	15:30:00	6619.62	6648.11	6606.49	6642.88	27705	0	21
2025.10.17	16:00:00	6642.71	6659.64	6642.22	6657.28	15801	0	21
2025.10.17	16:30:00	6657.20	6662.36	6638.20	6645.88	16205	0	21
2025.10.17	17:00:00	6646.10	6647.14	6631.00	6636.98	18050	0	21
2025.10.17	17:30:00	6637.11	6656.37	6632.69	6654.51	15759	0	21
2025.10.17	18:00:00	6654.45	6676.39	6654.45	6672.47	10092	0	21
2025.10.17	18:30:00	6672.62	6677.13	6666.21	6669.93	7286	0	21
2025.10.17	19:00:00	6670.09	6683.64	6669.69	6677.37	7420	0	21
2025.10.17	19:30:00	6677.32	6677.38	6666.46	6669.61	8976	0	21
2025.10.17	20:00:00	6669.55	6678.80	6667.42	6676.54	2102	0	24
2025.10.17	20:30:00	6676.38	6678.24	6675.12	6676.38	468	0	39
2025.10.19	22:00:00	6689.23	6693.64	6681.18	6683.03	2249	0	50
2025.10.19	22:30:00	6683.09	6684.99	6680.63	6683.56	945	0	50
2025.10.19	23:00:00	6683.59	6684.53	6670.15	6670.61	1855	0	50
2025.10.19	23:30:00	6670.79	6673.81	6668.80	6672.82	1262	0	50
2025.10.20	00:00:00	6672.59	6673.52	6661.92	6666.35	2991	0	50
2025.10.20	00:30:00	6666.56	6684.25	6664.64	6682.35	2532	0	50
2025.10.20	01:00:00	6682.52	6688.35	6681.69	6686.10	1821	0	50
2025.10.20	01:30:00	6686.02	6686.10	6677.87	6681.14	1679	0	50
2025.10.20	02:00:00	6681.10	6681.85	6677.14	6679.65	1310	0	50
2025.10.20	02:30:00	6679.81	6684.27	6678.87	6682.81	938	0	50
2025.10.20	03:00:00	6682.84	6685.56	6682.70	6684.86	468	0	50
2025.10.20	03:30:00	6685.03	6692.51	6684.15	6691.10	737	0	50
2025.10.20	04:00:00	6691.20	6696.28	6690.67	6695.15	763	0	50
2025.10.20	04:30:00	6695.11	6695.60	6689.88	6695.10	797	0	50
2025.10.20	05:00:00	6694.94	6696.90	6692.15	6695.94	712	0	50
2025.10.20	05:30:00	6696.09	6699.60	6693.65	6696.90	1048	0	50
2025.10.20	06:00:00	6696.67	6696.85	6691.35	6695.05	1488	0	50
2025.10.20	06:30:00	6695.10	6698.85	6692.62	6695.85	1316	0	50
2025.10.20	07:00:00	6695.71	6701.78	6693.24	6701.43	3417	0	29
2025.10.20	07:30:00	6701.50	6705.00	6696.81	6698.81	2430	0	29
2025.10.20	08:00:00	6698.87	6700.24	6691.38	6693.56	3376	0	29
2025.10.20	08:30:00	6693.63	6695.44	6686.32	6687.83	2631	0	29
2025.10.20	09:00:00	6687.71	6693.49	6684.82	6691.99	2587	0	29
2025.10.20	09:30:00	6692.17	6692.44	6686.03	6690.33	1964	0	29
2025.10.20	10:00:00	6690.46	6692.48	6686.31	6688.09	2051	0	29
2025.10.20	10:30:00	6687.95	6694.70	6679.94	6680.33	2986	0	29
2025.10.20	11:00:00	6680.14	6689.96	6679.32	6688.56	2550	0	29
2025.10.20	11:30:00	6688.35	6692.49	6685.83	6691.58	2207	0	29
2025.10.20	12:00:00	6691.37	6692.98	6688.57	6691.23	1853	0	29
2025.10.20	12:30:00	6691.08	6701.96	6691.08	6701.73	1690	0	29
2025.10.20	13:00:00	6701.57	6705.86	6699.57	6700.98	2868	0	29
2025.10.20	13:30:00	6700.87	6722.29	6700.86	6715.05	16674	0	21
2025.10.20	14:00:00	6715.25	6732.03	6715.12	6730.86	8836	0	21
2025.10.20	14:30:00	6731.02	6743.03	6726.35	6740.54	4423	0	21
2025.10.20	15:00:00	6740.75	6741.02	6730.49	6737.61	3652	0	21
2025.10.20	15:30:00	6737.84	6741.62	6729.98	6734.21	6545	0	21
2025.10.20	16:00:00	6734.37	6737.85	6730.70	6736.62	4304	0	21
2025.10.20	16:30:00	6736.75	6739.39	6731.46	6738.97	2529	0	21
2025.10.20	17:00:00	6738.74	6748.88	6738.70	6744.63	2322	0	21
2025.10.20	17:30:00	6744.86	6749.85	6743.94	6746.47	1775	0	21
2025.10.20	18:00:00	6746.47	6750.87	6745.98	6747.13	1594	0	21
2025.10.20	18:30:00	6747.36	6747.88	6740.22	6745.14	2274	0	21
2025.10.20	19:00:00	6744.97	6748.84	6740.47	6745.71	2422	0	21
2025.10.20	19:30:00	6745.48	6749.16	6740.45	6741.46	3629	0	21
2025.10.20	20:00:00	6741.23	6745.80	6737.95	6745.80	901	0	21
2025.10.20	20:30:00	6745.64	6748.09	6745.64	6748.09	142	0	34
2025.10.20	22:00:00	6749.00	6749.29	6745.15	6747.97	648	0	50
2025.10.20	22:30:00	6747.90	6748.35	6745.40	6746.14	405	0	50
2025.10.20	23:00:00	6746.36	6750.85	6745.99	6749.65	580	0	50
2025.10.20	23:30:00	6749.79	6750.39	6745.15	6746.61	478	0	50
2025.10.21	00:00:00	6746.49	6750.40	6744.90	6749.13	1011	0	50
2025.10.21	00:30:00	6749.33	6750.60	6748.17	6750.40	562	0	50
2025.10.21	01:00:00	6750.40	6753.33	6748.66	6749.38	624	0	50
2025.10.21	01:30:00	6749.22	6751.10	6746.95	6749.19	546	0	50
2025.10.21	02:00:00	6749.16	6753.08	6748.95	6752.95	452	0	50
2025.10.21	02:30:00	6753.10	6753.60	6748.17	6748.95	410	0	50
2025.10.21	03:00:00	6749.10	6750.65	6748.68	6748.85	333	0	50
2025.10.21	03:30:00	6748.70	6750.11	6744.43	6746.36	689	0	50
2025.10.21	04:00:00	6746.19	6746.61	6744.15	6745.57	580	0	50
2025.10.21	04:30:00	6745.63	6745.65	6740.22	6742.65	799	0	50
2025.10.21	05:00:00	6742.65	6744.54	6739.45	6740.35	996	0	50
2025.10.21	05:30:00	6740.24	6742.10	6736.20	6740.12	858	0	50
2025.10.21	06:00:00	6740.31	6740.57	6733.17	6736.44	1076	0	50
2025.10.21	06:30:00	6736.23	6739.10	6734.98	6736.35	1019	0	50
2025.10.21	07:00:00	6736.62	6737.85	6732.91	6737.47	2719	0	29
2025.10.21	07:30:00	6737.57	6737.85	6732.32	6735.54	2193	0	29
2025.10.21	08:00:00	6735.64	6737.04	6731.78	6734.00	2653	0	29
2025.10.21	08:30:00	6733.97	6735.28	6732.37	6733.12	1300	0	29
2025.10.21	09:00:00	6733.28	6737.30	6732.63	6736.88	1043	0	29
2025.10.21	09:30:00	6736.74	6739.49	6735.59	6737.05	998	0	29
2025.10.21	10:00:00	6737.25	6738.28	6733.84	6737.01	1223	0	29
2025.10.21	10:30:00	6737.14	6740.55	6736.36	6739.53	1142	0	29
2025.10.21	11:00:00	6739.37	6744.80	6738.13	6744.73	1194	0	29
2025.10.21	11:30:00	6744.78	6744.98	6740.63	6744.52	1667	0	29
2025.10.21	12:00:00	6744.38	6746.25	6742.86	6745.12	1146	0	29
2025.10.21	12:30:00	6744.92	6745.54	6741.11	6742.53	1277	0	29
2025.10.21	13:00:00	6742.37	6744.01	6736.37	6742.72	2628	0	29
2025.10.21	13:30:00	6742.84	6745.83	6729.92	6733.57	14231	0	21
2025.10.21	14:00:00	6733.80	6746.84	6727.68	6733.92	9753	0	21
2025.10.21	14:30:00	6734.07	6754.80	6730.40	6754.07	8273	0	21
2025.10.21	15:00:00	6754.30	6755.89	6743.96	6747.63	7016	0	21
2025.10.21	15:30:00	6747.57	6753.63	6742.47	6751.37	4843	0	21
2025.10.21	16:00:00	6751.12	6755.39	6749.96	6754.70	3038	0	21
2025.10.21	16:30:00	6754.88	6758.63	6742.18	6743.70	5759	0	21
2025.10.21	17:00:00	6743.47	6750.12	6735.94	6744.60	9440	0	21
2025.10.21	17:30:00	6744.84	6751.62	6740.97	6750.63	4671	0	21
2025.10.21	18:00:00	6750.47	6753.63	6746.47	6751.30	2641	0	21
2025.10.21	18:30:00	6751.19	6752.89	6746.47	6748.12	1987	0	21
2025.10.21	19:00:00	6747.97	6751.12	6745.45	6747.37	2003	0	21
2025.10.21	19:30:00	6747.22	6752.64	6740.23	6741.21	2812	0	21
2025.10.21	20:00:00	6740.96	6744.34	6733.63	6739.26	5061	0	24
2025.10.21	20:30:00	6739.14	6742.02	6738.38	6741.14	598	0	34
2025.10.21	22:00:00	6745.74	6746.21	6741.19	6745.55	957	0	50
2025.10.21	22:30:00	6745.59	6746.50	6742.36	6744.85	501	0	50
2025.10.21	23:00:00	6744.85	6744.96	6739.86	6741.66	646	0	50
2025.10.21	23:30:00	6741.62	6742.08	6738.60	6739.10	585	0	50
2025.10.22	00:00:00	6739.21	6741.81	6735.66	6738.31	1606	0	50
2025.10.22	00:30:00	6738.34	6739.84	6734.85	6735.64	1173	0	50
2025.10.22	01:00:00	6735.41	6739.80	6733.65	6738.92	898	0	50
2025.10.22	01:30:00	6739.04	6743.85	6737.86	6743.30	682	0	50
2025.10.22	02:00:00	6743.54	6746.60	6740.70	6746.40	596	0	50
2025.10.22	02:30:00	6746.55	6746.56	6744.35	6744.81	323	0	50
2025.10.22	03:00:00	6744.83	6745.10	6739.35	6740.30	498	0	50
2025.10.22	03:30:00	6740.33	6749.30	6738.85	6748.67	719	0	50
2025.10.22	04:00:00	6748.81	6757.27	6748.43	6754.85	1130	0	50
2025.10.22	04:30:00	6754.85	6756.06	6752.66	6754.06	609	0	50
2025.10.22	05:00:00	6753.89	6755.85	6751.39	6753.10	712	0	50
2025.10.22	05:30:00	6753.26	6754.31	6750.14	6751.60	658	0	50
2025.10.22	06:00:00	6751.60	6756.83	6748.85	6754.10	1210	0	50
2025.10.22	06:30:00	6754.10	6758.09	6752.10	6754.89	1001	0	50
2025.10.22	07:00:00	6755.05	6755.44	6744.74	6752.13	3702	0	29
2025.10.22	07:30:00	6752.17	6752.92	6750.36	6751.37	1671	0	29
2025.10.22	08:00:00	6751.17	6751.55	6741.63	6744.27	2695	0	29
2025.10.22	08:30:00	6744.50	6746.30	6741.61	6745.11	1881	0	29
2025.10.22	09:00:00	6745.00	6745.54	6738.14	6744.53	1870	0	29
2025.10.22	09:30:00	6744.48	6748.26	6742.38	6748.01	1637	0	29
2025.10.22	10:00:00	6748.14	6750.78	6746.11	6750.62	1146	0	29
2025.10.22	10:30:00	6750.49	6752.05	6747.13	6747.78	1432	0	29
2025.10.22	11:00:00	6747.73	6748.54	6736.38	6739.48	3225	0	29
2025.10.22	11:30:00	6739.55	6742.79	6735.13	6738.65	3129	0	29
2025.10.22	12:00:00	6738.78	6748.29	6737.85	6746.04	3436	0	29
2025.10.22	12:30:00	6746.25	6750.05	6743.89	6748.53	1594	0	29
2025.10.22	13:00:00	6748.76	6751.05	6746.13	6748.53	1373	0	29
2025.10.22	13:30:00	6748.42	6748.83	6732.95	6741.07	14829	0	21
2025.10.22	14:00:00	6740.92	6744.59	6721.43	6722.87	12505	0	21
2025.10.22	14:30:00	6723.10	6729.90	6709.45	6729.37	20617	0	21
2025.10.22	15:00:00	6729.21	6732.87	6704.46	6706.88	16231	0	21
2025.10.22	15:30:00	6707.01	6726.38	6702.21	6718.47	15593	0	21
2025.10.22	16:00:00	6718.52	6720.59	6698.52	6703.18	10004	0	21
2025.10.22	16:30:00	6703.01	6709.18	6666.76	6700.41	31056	0	21
2025.10.22	17:00:00	6700.25	6703.90	6674.00	6680.93	15516	0	21
2025.10.22	17:30:00	6680.76	6685.66	6659.29	6673.91	14522	0	21
2025.10.22	18:00:00	6673.75	6688.68	6664.03	6683.43	14237	0	21
2025.10.22	18:30:00	6683.26	6692.43	6677.50	6691.93	12491	0	21
2025.10.22	19:00:00	6691.76	6703.42	6682.25	6701.50	10684	0	21
2025.10.22	19:30:00	6701.27	6710.66	6700.51	6705.50	8582	0	21
2025.10.22	20:00:00	6705.65	6712.06	6700.43	6701.61	4445	0	27
2025.10.22	20:30:00	6701.45	6706.07	6700.45	6705.87	747	0	34
